lon,lat,Intensity
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
166.0,51.99999999999999,0.0
126.9,15.9,20.0
127.6,16.0,20.0
128.4,16.4,20.0
129.0,17.0,20.0
129.0,17.8,20.0
128.6,18.6,20.0
127.7,19.1,20.0
126.6,19.5,20.0
125.8,19.8,20.0
124.9,20.0,20.0
124.0,20.2,20.0
123.0,20.3,20.0
121.6,20.5,20.0
120.6,20.3,20.0
119.9,20.2,20.0
119.5,19.8,20.0
119.5,19.6,20.0
119.6,19.5,20.0
119.6,19.4,20.0
119.5,19.2,20.0
119.3,18.9,25.0
119.1,18.6,25.0
118.7,18.4,25.0
118.3,18.3,25.0
117.8,18.4,30.0
117.3,18.4,35.0
117.0,18.4,35.0
116.6,18.5,40.0
116.3,18.5,40.0
116.3,18.5,45.0
116.2,18.6,45.0
116.1,19.3,45.0
115.9,20.3,50.0
115.8,21.4,50.0
115.5,22.5,55.0
115.2,23.6,45.0
115.2,24.60000000000001,35.0
115.4,25.4,25.0
115.6,26.1,25.0
116.1,26.7,20.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
116.1,26.7,0.0
132.0,17.9,15.0
132.3,17.7,15.0
132.7,17.5,15.0
133.2,17.4,15.0
133.5,17.3,20.0
134.0,17.2,20.0
134.3,17.3,20.0
134.7,17.4,20.0
135.1,17.5,20.0
135.5,17.6,30.0
135.9,17.8,30.0
136.3,18.1,35.0
136.7,18.4,35.0
137.1,18.8,40.0
137.4,19.2,45.0
137.7,19.6,50.0
138.0,20.0,55.0
138.3,20.4,60.0
138.6,20.8,65.0
138.9,21.3,70.0
139.1,22.0,75.0
139.1,22.8,85.0
139.2,23.7,90.0
139.2,24.7,95.0
139.3,25.7,90.0
139.3,26.7,90.0
139.4,27.6,85.0
139.5,28.5,85.0
139.5,29.3,80.0
139.6,30.1,80.0
139.7,30.8,75.0
139.9,31.5,75.0
140.2,32.0,70.0
140.5,32.5,70.0
140.9,32.8,70.0
141.4,33.1,70.0
142.0,33.2,65.0
142.5,33.3,65.0
143.1,33.4,60.0
143.6,33.5,55.0
144.0,33.6,55.0
144.5,33.7,50.0
145.0,33.8,50.0
145.5,34.0,50.0
145.9,34.2,45.0
146.2,34.5,45.0
146.6,34.9,45.0
147.0,35.3,40.0
147.7,35.7,40.0
148.4,36.3,35.0
149.6,36.9,35.0
151.2,37.7,35.0
152.8,38.3,35.0
155.3,39.2,35.0
158.3,39.9,35.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
158.3,39.9,0.0
125.4,28.6,15.0
126.0,29.2,15.0
126.6,29.8,15.0
127.1,30.2,15.0
127.5,30.6,20.0
128.1,31.0,20.0
128.6,31.0,20.0
129.3,30.6,25.0
130.0,29.9,25.0
130.9,29.2,25.0
131.8,28.5,25.0
132.7,27.7,25.0
134.0,27.0,30.0
135.2,26.2,35.0
136.0,25.5,35.0
136.5,25.4,40.0
137.0,25.7,45.0
137.5,26.5,50.0
137.5,27.6,50.0
137.5,28.5,55.0
137.5,29.6,55.0
137.4,30.9,60.0
137.4,32.3,65.0
137.6,33.6,65.0
138.4,34.9,65.0
139.7,36.3,55.0
141.1,37.9,45.0
143.2,40.0,45.0
145.5,41.9,45.0
148.2,43.8,40.0
151.6,45.6,40.0
154.7,47.3,40.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
154.7,47.3,0.0
162.3,7.0,15.0
161.3,7.0,15.0
160.0,7.2,15.0
159.0,7.600000000000001,15.0
158.1,8.1,15.0
157.4,8.5,20.0
156.6,9.0,20.0
155.8,9.4,20.0
154.8,9.8,25.0
153.7,10.4,20.0
152.5,11.3,20.0
151.4,12.2,20.0
150.9,13.5,20.0
150.4,14.6,20.0
149.5,15.6,20.0
148.7,16.5,20.0
147.4,17.2,25.0
146.0,17.7,30.0
144.3,18.3,30.0
142.5,18.6,30.0
140.6,18.7,35.0
138.7,18.9,40.0
137.0,18.8,45.0
135.5,18.6,50.0
134.1,18.4,55.0
132.9,18.6,55.0
132.1,18.8,55.0
131.2,19.1,60.0
130.1,19.4,60.0
129.0,19.6,65.0
128.1,19.9,70.0
127.4,20.3,70.0
126.8,20.9,70.0
126.1,21.4,75.0
125.2,21.7,85.0
124.7,21.8,90.0
124.4,22.2,90.0
124.1,22.9,90.0
123.7,23.8,90.0
122.8,24.5,90.0
121.5,25.0,85.0
120.8,25.1,80.0
120.2,25.3,70.0
119.7,25.4,60.0
119.4,25.4,55.0
119.2,25.4,50.0
119.0,25.4,45.0
118.7,25.4,35.0
118.3,25.4,30.0
118.0,25.4,25.0
117.6,25.4,20.0
117.3,25.4,20.0
116.9,25.3,15.0
116.5,25.3,15.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
116.5,25.3,0.0
141.1,14.6,25.0
142.0,14.3,20.0
142.8,14.6,20.0
143.2,15.1,20.0
143.4,15.5,20.0
143.6,15.8,25.0
143.9,16.4,25.0
144.2,17.2,30.0
144.5,18.0,30.0
144.8,18.6,30.0
145.1,19.1,40.0
145.4,19.6,55.0
145.7,20.0,55.0
145.8,20.5,55.0
145.2,21.2,55.0
144.3,21.9,55.0
143.3,22.4,60.0
142.5,22.8,60.0
141.7,23.2,65.0
140.6,23.8,70.0
139.3,24.7,75.0
137.8,25.7,80.0
136.2,26.9,90.0
134.8,28.3,100.0
133.6,29.6,100.0
132.6,31.1,95.0
132.3,32.9,90.0
132.6,35.0,85.0
133.6,37.7,70.0
136.2,40.3,55.0
140.4,41.5,45.0
144.8,42.6,45.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
144.8,42.6,0.0
152.0,10.0,15.0
150.9,10.3,15.0
149.9,10.5,20.0
149.0,10.8,20.0
148.0,11.0,25.0
147.0,11.2,25.0
145.9,11.5,30.0
144.8,11.7,30.0
143.8,11.9,30.0
142.5,12.5,30.0
141.5,12.9,35.0
140.8,13.3,35.0
140.4,13.5,40.0
140.1,13.6,45.0
140.2,13.7,45.0
140.6,14.1,50.0
140.9,14.6,50.0
141.0,16.2,55.0
140.8,17.6,55.0
139.7,19.2,55.0
138.3,20.2,60.0
136.7,21.1,65.0
135.0,21.7,70.0
133.5,22.3,70.0
132.2,22.8,75.0
130.8,23.2,75.0
129.2,23.5,80.0
127.7,23.9,80.0
126.5,24.2,85.0
125.6,24.60000000000001,85.0
124.8,25.2,90.0
123.9,25.9,90.0
123.0,26.5,90.0
122.3,27.4,90.0
121.8,28.3,85.0
121.2,29.2,80.0
120.8,30.0,75.0
120.5,30.8,65.0
120.5,31.7,50.0
120.5,32.9,45.0
121.3,34.5,40.0
122.9,36.0,35.0
125.3,37.4,35.0
128.4,38.5,25.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
128.4,38.5,0.0
140.7,13.4,10.0
139.2,13.9,10.0
138.0,14.8,10.0
137.1,15.5,10.0
136.0,16.0,10.0
135.2,16.0,10.0
134.5,16.0,10.0
133.7,16.0,10.0
133.0,16.0,15.0
132.3,16.1,15.0
131.7,16.4,20.0
131.1,16.6,20.0
130.4,16.9,20.0
129.9,17.1,25.0
129.6,17.4,25.0
129.4,17.6,25.0
129.2,17.7,30.0
129.0,17.9,30.0
128.8,18.2,30.0
128.3,18.7,35.0
127.3,19.2,35.0
125.8,19.7,45.0
124.2,19.5,50.0
123.1,19.1,55.0
122.0,18.6,60.0
120.9,18.1,65.0
119.8,17.9,65.0
118.8,17.8,65.0
117.7,17.7,65.0
116.4,17.7,70.0
115.1,17.7,70.0
113.8,17.7,70.0
112.5,17.7,70.0
111.3,17.7,70.0
110.3,17.7,70.0
109.0,17.8,70.0
107.6,17.7,70.0
106.2,17.7,65.0
104.6,17.7,60.0
102.9,17.8,50.0
101.1,18.2,40.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
101.1,18.2,0.0
149.0,16.2,15.0
146.6,15.8,20.0
145.5,15.4,20.0
144.4,14.8,20.0
143.0,14.3,25.0
141.7,14.0,25.0
140.5,14.2,30.0
139.5,14.6,30.0
138.7,14.5,35.0
137.8,14.6,35.0
136.7,15.3,40.0
135.6,16.2,45.0
134.1,17.2,50.0
132.6,17.9,55.0
131.2,18.4,60.0
129.9,19.0,65.0
128.4,19.7,65.0
126.9,20.4,70.0
125.4,21.0,75.0
124.3,21.7,75.0
123.2,22.2,75.0
122.1,22.9,70.0
120.8,23.6,65.0
119.2,24.1,70.0
118.0,24.5,70.0
117.0,24.9,60.0
116.3,25.2,50.0
115.7,25.5,45.0
115.2,25.7,25.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
115.2,25.7,0.0
122.9,20.1,15.0
122.8,21.0,15.0
122.8,21.9,20.0
122.8,22.8,25.0
122.8,23.7,25.0
122.6,24.60000000000001,25.0
122.0,25.4,30.0
121.2,25.9,35.0
120.6,26.6,40.0
120.2,27.2,45.0
120.5,27.6,35.0
120.9,28.3,20.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
120.9,28.3,0.0
157.2,13.2,15.0
156.1,13.3,15.0
155.0,13.7,15.0
153.9,14.1,15.0
153.0,14.7,20.0
152.0,15.2,20.0
151.0,15.8,20.0
150.2,16.6,20.0
149.5,17.5,25.0
149.1,18.2,25.0
148.6,18.8,25.0
147.9,19.2,25.0
147.1,19.4,25.0
146.3,19.5,30.0
145.1,19.6,30.0
143.8,19.7,30.0
142.3,19.7,30.0
140.8,19.7,35.0
139.3,19.8,35.0
138.1,19.9,35.0
136.8,19.9,35.0
135.5,19.9,40.0
134.2,19.9,45.0
132.9,19.9,45.0
131.4,20.0,45.0
129.8,20.0,45.0
128.2,20.0,45.0
126.6,20.0,55.0
125.0,19.8,65.0
123.5,19.4,65.0
121.9,19.0,70.0
120.5,18.6,70.0
119.3,18.2,70.0
118.1,17.8,70.0
116.9,17.4,70.0
115.9,17.1,70.0
114.9,16.7,75.0
114.2,16.4,75.0
113.5,16.1,80.0
113.0,16.0,90.0
112.5,15.9,90.0
111.9,15.9,85.0
111.2,15.9,80.0
110.5,15.9,80.0
109.7,16.2,75.0
108.9,16.4,75.0
108.2,16.7,70.0
107.7,16.9,60.0
107.2,17.1,55.0
106.5,17.5,50.0
105.8,18.0,45.0
105.4,18.7,35.0
105.0,19.4,30.0
104.7,20.1,25.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
104.7,20.1,0.0
170.5,5.5,15.0
168.5,6.1,15.0
166.6,6.8,15.0
164.8,7.5,15.0
163.0,8.0,15.0
162.0,8.2,15.0
161.2,8.4,15.0
160.2,8.7,15.0
159.1,9.0,15.0
158.0,9.2,15.0
156.8,9.3,15.0
155.6,9.3,15.0
154.4,9.3,15.0
153.2,9.4,15.0
151.8,9.6,15.0
150.4,9.9,20.0
149.1,10.5,20.0
147.9,11.4,20.0
147.1,12.5,25.0
146.1,13.6,25.0
144.7,14.5,25.0
143.3,15.1,30.0
142.2,15.6,35.0
141.1,16.3,40.0
140.0,17.1,45.0
138.9,18.0,50.0
137.7,18.8,55.0
136.5,19.5,60.0
135.4,20.2,65.0
134.4,20.9,70.0
133.4,21.6,75.0
132.4,22.2,85.0
131.5,22.8,100.0
130.7,23.3,115.0
130.0,23.7,130.0
129.5,24.2,135.0
129.1,24.8,135.0
128.9,25.6,145.0
129.0,26.2,145.0
129.2,26.8,135.0
129.6,27.5,125.0
130.2,28.4,115.0
131.0,29.4,110.0
131.8,30.4,105.0
132.7,31.3,95.0
134.1,32.5,90.0
135.8,34.0,85.0
137.4,36.1,65.0
140.0,38.6,55.0
144.0,40.3,50.0
148.4,41.7,45.0
152.9,42.9,45.0
157.8,44.0,50.0
163.1,45.3,50.0
167.8,46.4,50.0
172.8,47.3,50.0
178.0,48.0,50.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
178.0,48.0,0.0
